id,created_at,full_text
1244728753617620994,2020-03-30 20:50:35,b'White House news conference at 5:00 P.M. Eastern. Thank you!'
1244682364284014594,2020-03-30 17:46:15,b'https://t.co/2hKJkP5Z6N'
1244673740866191362,2020-03-30 17:11:59,"b'On #NationalDoctorsDay, we recognize the remarkable men &amp; women who treat their fellow Americans, find cures for the diseases &amp; illnesses we face, and never waver in their efforts to treat every patient with the dignity, respect, and empathy they deserve. https://t.co/7PRogpEVTP'"
1244672122414338048,2020-03-30 17:05:33,b'https://t.co/nzWJ8ViwbZ'
1244584449309892609,2020-03-30 11:17:10,"b'Nancy Pelosi and the Democrats delayed the Workers Help/Stimulus Bill by over a week, trying to add real \xe2\x80\x9cjunk\xe2\x80\x9d into the Bill. Got some bad things, having nothing to do with those affected by the Virus, included. Republicans need their votes until we WIN BACK THE HOUSE IN 2020!'"
1244581994614398981,2020-03-30 11:07:25,b'Thank you Dr. Hahn &amp; the FDA for your fast approval of this respected Ohio company recommended by Governor @MikeDeWine. Great potential! https://t.co/jAiIUAXwaL'
1244493463355342848,2020-03-30 05:15:37,b'Will be interviewed on @foxandfriends at 7:55 A.M. USA STRONG!'
1244409814064775169,2020-03-29 23:43:14,b'https://t.co/YzhyVR1N6d'
1244409785681883137,2020-03-29 23:43:07,b'https://t.co/MtEehGY9cp'
1244368213133144065,2020-03-29 20:57:55,b'Will be starting The White House news conference at 5:30 P.M. Eastern.'
1244355295033331718,2020-03-29 20:06:35,"b'So proud of the @USACEHQ, @FEMA, and the Federal Government for the 2,900 bed hospital they built in 4 days (way ahead of schedule) in the Javits Center for NY. We are now moving the teams to join others so they can continue to build more hospitals/beds. Keep up the GREAT WORK!'"
1244354540486512640,2020-03-29 20:03:36,b'Thank you very much to Ken Langone for being a great American and for your wonderful comments on @TeamCavuto.'
1244338645198352386,2020-03-29 19:00:26,"b'I am a great friend and admirer of the Queen &amp; the United Kingdom. It was reported that Harry and Meghan, who left the Kingdom, would reside permanently in Canada. Now they have left Canada for the U.S. however, the U.S. will not pay for their security protection. They must pay!'"
1244326171594162181,2020-03-29 18:10:52,b'Happy National Vietnam War Veterans Day to all of our Vietnam era Veterans. You have earned our gratitude and thanks by your actions years ago and what you have done since returning home. The Nation thanks you and your families for your service and sacrifice. We love you! https://t.co/MbEjEcc4pW'
1244320570315018240,2020-03-29 17:48:36,"b'\xe2\x80\x9cPresident Trump is a ratings hit. Since reviving the daily White House briefing Mr. Trump and his coronavirus updates have attracted an average audience of 8.5 million on cable news, roughly the viewership of the season finale of \xe2\x80\x98The Bachelor.\xe2\x80\x99 Numbers are continuing to rise...'"
1244309931874017280,2020-03-29 17:06:20,"b'Because the \xe2\x80\x9cRatings\xe2\x80\x9d of my News Conferences etc. are so high, \xe2\x80\x9cBachelor finale, Monday Night Football type numbers\xe2\x80\x9d according to the @nytimes, the Lamestream Media is going CRAZY. \xe2\x80\x9cTrump is reaching too many people, we must stop him.\xe2\x80\x9d said one lunatic. See you at 5:00 P.M.!'"
1244306707536326657,2020-03-29 16:53:31,b'Polls are showing tremendous disapproval of Lamestream Media coverage of the Virus crisis. The Fake News just hasn\xe2\x80\x99t figured that out yet!'
1244301861781475328,2020-03-29 16:34:16,b'The Lamestream Media wants us to fail. That will NEVER happen!'
1244296475254968320,2020-03-29 16:12:52,"b'Hope the FDA can approve Mask Sterilization equipment ASAP. As per Governor @MikeDeWine, there is a company in Ohio, @Battelle, which has equipment that can sterilize masks quickly.'"
1244295140837122048,2020-03-29 16:07:34,"b'\xe2\x80\x9cWith the Tax Cuts and new Trade Deals, we were set for a tremendous growth rate this year.... and then the Virus came along.\xe2\x80\x9d @larry_kudlow  @MariaBartiromo We were breaking all records, especially on employment. It will all come roaring back again, and fast!'"
1244281520065576961,2020-03-29 15:13:26,b'Highly recommended by Governor @MikeDeWine of Ohio. @FDA must move quickly! https://t.co/pLpI4CSs9H'
1244263531933044739,2020-03-29 14:01:57,b'Will be doing a press conference today at 5:00 P.M. The White House. People are working harder than I have ever seen people work. It is a beautiful thing to watch!'
1244056534583312384,2020-03-29 00:19:25,"b'On the recommendation of the White House CoronaVirus Task Force, and upon consultation with the Governor\xe2\x80\x99s of New York, New Jersey and Connecticut, I have asked the @CDCgov to issue a strong Travel Advisory, to be administered by the Governors, in consultation with the....'"
1244029041432244224,2020-03-28 22:30:11,"b'With the courage of our doctors and nurses, with the skill of our scientists and innovators, with the determination of the American People, and with the grace of God, WE WILL WIN THIS WAR. When we achieve this victory, we will emerge stronger and more united than ever before! https://t.co/sFmxKzXdGC'"
1243969432541593600,2020-03-28 18:33:19,b'https://t.co/UJ9a8k4oQk'
1243953994743103489,2020-03-28 17:31:58,"b'I am giving consideration to a QUARANTINE of developing \xe2\x80\x9chot spots\xe2\x80\x9d, New York, New Jersey, and Connecticut. A decision will be made, one way or another, shortly.'"
1243945092244631552,2020-03-28 16:56:36,"b'Heading to the Great State of Virginia now, will be there shortly. The #USNSComfort is \xe2\x80\x9cloaded to the gills\xe2\x80\x9d at Naval Station Norfolk, departing for New York City this afternoon. https://t.co/1ZSUweoX7x'"
1243878874922041345,2020-03-28 12:33:28,"b'One of the reasons that Fake News has become so prevalent &amp; far reaching is the fact that corrupt \xe2\x80\x9cjournalists\xe2\x80\x9d base their stories on SOURCES that they make up in order to totally distort a narrative or story. When you see, \xe2\x80\x9cfive sources say\xe2\x80\x9d, don\xe2\x80\x99t believe the story, it is....'"
1243873875047448576,2020-03-28 12:13:36,"b'So much of the Lamestream Media is writing and broadcasting stories with facts that are made up and knowingly wrong. They are doing it by quoting unnamed sources that simply do not exist. These are very dangerous &amp; corrupt people, who will do anything to win. NAME YOUR SOURCES!'"
1243762111328784384,2020-03-28 04:49:29,b'Thank you James! https://t.co/Ku1RMHmeVK'
1243759793103306754,2020-03-28 04:40:17,b'More Fake News! https://t.co/URewvfAUDl'
1243755076214231040,2020-03-28 04:21:32,"b'Such Fake reporting by the @nytimes, @washingtonpost, @CNN &amp; others. They use a small portion of a sentence out of a full paragraph in order to demean. They really are corrupt and disgusting. No wonder the media is, according to polls, record setting low &amp; untrusted.  #MAGA'"
1243728202939449344,2020-03-28 02:34:45,b'https://t.co/GG1pdqME1J'
1243728141199212546,2020-03-28 02:34:30,b'https://t.co/w7551gFny1'
1243726993537073152,2020-03-28 02:29:57,"b'I love Michigan, one of the reasons we are doing such a GREAT job for them during this horrible Pandemic. Yet your Governor, Gretchen \xe2\x80\x9cHalf\xe2\x80\x9d Whitmer is way in over her head, she doesn\xe2\x80\x99t have a clue. Likes blaming everyone for her own ineptitude! #MAGA'"
1243705647192997893,2020-03-28 01:05:07,b'She is a third rate reporter who has nothing going. A Fake News \xe2\x80\x9cjournalist\xe2\x80\x9d. https://t.co/SopsC7uMMf'
1243647273462005760,2020-03-27 21:13:10,"b'We are marshalling the full power of government and society to achieve victory over the virus. Together, we will endure, we will prevail, and we will WIN! #CARESAct https://t.co/zb2PJTldGQ'"
1243637430483390470,2020-03-27 20:34:03,"b'I just signed the CARES Act, the single biggest economic relief package in American History \xe2\x80\x93 twice as large as any relief bill ever enacted. At $2.2 Trillion Dollars, this bill will deliver urgently-needed relief for our nation\xe2\x80\x99s families, workers, and businesses. #CARESAct\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/0WnTNFZPZD'"
1243637134457810945,2020-03-27 20:32:53,b'News conference live from the @WhiteHouse today. 5:30 P.M. Eastern!'
1243628257871831043,2020-03-27 19:57:36,"b'Thank you to Rachel @Maddow for putting our Military on full display, and showing how GREAT a job the Federal Government is doing! Also, a special thanks to General Semonite, a Patriot of the highest order and a truly talented engineer and builder! https://t.co/JRQlNpLbxv'"
1243572588200280064,2020-03-27 16:16:24,b'Never knew John Kerry had such a good sense of humor! Very impressed! https://t.co/vCVNMUeY2h'
1243566007605755904,2020-03-27 15:50:15,b'Thousand of Federal Government (delivered) Ventilators found in New York storage. N.Y. must distribute NOW!'
1243564774182567936,2020-03-27 15:45:21,"b'Will someone please explain to the Fake News New York Times (ALL THE NEWS THAT\xe2\x80\x99S NOT FIT TO PRINT) that the Democrats make it almost impossible for us to fill positions within government. They \xe2\x80\x9cmaximum\xe2\x80\x9d delay even the best candidates, including Judges, leaving little time!'"
1243561301768581120,2020-03-27 15:31:33,b'We have just purchased many Ventilators from some wonderful companies. Names and numbers will be announced later today!'
1243560795415470080,2020-03-27 15:29:32,b'Invoke \xe2\x80\x9cP\xe2\x80\x9d means Defense Production Act!'
1243559373395410957,2020-03-27 15:23:53,"b'General Motors MUST immediately open their stupidly abandoned Lordstown plant in Ohio, or some other plant, and START MAKING VENTILATORS, NOW!!!!!!  FORD, GET GOING ON VENTILATORS, FAST!!!!!!  @GeneralMotors  @Ford'"
1243557418556162050,2020-03-27 15:16:07,"b'As usual with \xe2\x80\x9cthis\xe2\x80\x9d General Motors, things just never seem to work out. They said they were going to give us 40,000 much needed Ventilators, \xe2\x80\x9cvery quickly\xe2\x80\x9d. Now they are saying it will only be 6000, in late April, and they want top dollar. Always a mess with Mary B. Invoke \xe2\x80\x9cP\xe2\x80\x9d.'"
1243545579063595008,2020-03-27 14:29:04,"b'Thank you Byron. Many polls are much better than this. If it is the Fake News @washingtonpost, add 10 points! https://t.co/H5kBKNukT5'"
1243541556424048643,2020-03-27 14:13:05,"b'By empowering the Radical Left Democrats, do nothing Kentucky politician @RepThomasMassie is making their War on the 2nd Amendment more and more difficult to win (But don\xe2\x80\x99t worry, we will win anyway!). He is a disaster for America, and for the Great State of Kentucky!'"
1243534441772974081,2020-03-27 13:44:49,"b'Looks like a third rate Grandstander named @RepThomasMassie, a Congressman from, unfortunately, a truly GREAT State, Kentucky, wants to vote against the new Save Our Workers Bill in Congress. He just wants the publicity. He can\xe2\x80\x99t stop it, only delay, which is both dangerous......'"
1243407157321560071,2020-03-27 05:19:02,b'Just finished a very good conversation with President Xi of China. Discussed in great detail the CoronaVirus that is ravaging large parts of our Planet. China has been through much &amp; has developed a strong understanding of the Virus. We are working closely together. Much respect!'
1243324360523493378,2020-03-26 23:50:02,b'The world is at war with a hidden enemy. WE WILL WIN! https://t.co/QLceNWcL6Z'
1243313399284498434,2020-03-26 23:06:28,b'Our great Oil &amp; Gas industry is under under seige after having one of the best years in recorded history. It will get better than ever as soon as our Country starts up again. Vital that it does for our National Security!'
1243280878991785986,2020-03-26 20:57:15,b'Will be going out in 10 minutes for the press conference.'
1243200193593565185,2020-03-26 15:36:38,"b'I will be doing a News Conference live from the @WhiteHouse at 5:00 P.M. (Eastern) to discuss the mtg of the G20 Leaders that took place this morning at 7:55 A.M. by World Teleconference. Also, my 12:00 P.M. Teleconference call w/50 Governors, plus Territories, will be discussed.'"
1243037202793316354,2020-03-26 04:48:58,b'96-0 in the United States Senate. Congratulations AMERICA!'
1242956568842457095,2020-03-25 23:28:33,b'https://t.co/U6l7jrRQMW'
1242929613262725122,2020-03-25 21:41:26,"b'I hear that Fake News CNN just reported that I am isolated in the White House, wondering out loud, \xe2\x80\x9cwhen will life return to normal?\xe2\x80\x9d Does anybody really believe that? There was no leak, they made it up \xe2\x80\x93 they are CORRUPT &amp; FAKE NEWS....'"
1242905328209080331,2020-03-25 20:04:56,b'The LameStream Media is the dominant force in trying to get me to keep our Country closed as long as possible in the hope that it will be detrimental to my election success. The real people want to get back to work ASAP.  We will be stronger than ever before!'
1242840063303659527,2020-03-25 15:45:36,"b""Today is National #MedalofHonorDay. Join me in a #MomentofHonor to remember those who have earned our Nation's highest award for valor in combat. The Nation is eternally grateful to these patriots who so valiantly fought for America\xe2\x80\x99s values and the American way of life! https://t.co/T5JAobQ7K6"""
1242827275080531969,2020-03-25 14:54:47,"b'Congratulations to Prime Minister Abe of Japan, and the IOC, on their very wise decision to present the Olympics in 2021. It will be a great success, and I look forward to being there!'"
1242826052310794240,2020-03-25 14:49:56,"b'The four hospitals that we (FEMA) are building in NYC at the Javits Convention Center are moving along very well, ahead of schedule. Many additional ventilators also delivered. Good conversation with Governor Cuomo!'"
1242824631230308353,2020-03-25 14:44:17,"b'Just reported that the United States has done far more \xe2\x80\x9ctesting\xe2\x80\x9d than any other nation, by far! In fact, over an eight day span, the United States now does more testing than what South Korea (which has been a very successful tester) does over an eight week span. Great job!'"
1242787050337832961,2020-03-25 12:14:57,b'The Democrat\xe2\x80\x99s Best &amp; Finest! https://t.co/xAmbP1Nnm0'
1242780126674333697,2020-03-25 11:47:26,"b'Gee, that\xe2\x80\x99s too bad. Such a fine guy. Presidential aspirations you know! https://t.co/MgOWgAzMxs'"
1242777450662244352,2020-03-25 11:36:48,"b'This is really great news! I am so happy I can barely speak. He may have been a terrible presidential candidate and an even worse U.S. Senator, but he is a RINO, and I like him a lot! https://t.co/42zpWW9vzy'"
1242763375924391936,2020-03-25 10:40:52,"b'I am working very hard to help New York City &amp; State. Dealing with both Mayor &amp; Governor and producing tremendously for them, including four new medical centers and four new hospitals. Fake News that I won\xe2\x80\x99t help them because I don\xe2\x80\x99t like Cuomo (I do). Just sent 4000 ventilators!'"
1242756708902076417,2020-03-25 10:14:23,b'\xe2\x80\x9cPresident Trump\xe2\x80\x99s decision to very early on restrict travel from China saved tens of thousands of lives.\xe2\x80\x9d  @LouDobbs @FoxBusiness'
1242539178786725891,2020-03-24 19:50:00,b'https://t.co/ytgBP3hJv1'
1242534510320922628,2020-03-24 19:31:27,b'https://t.co/mDc66ML7rF'
1242528658767654912,2020-03-24 19:08:11,"b'Price transparency is so important for the people of our Country. In many ways, it will prove to be as important as healthcare itself. A great issue for both Republicans and Democrats. Hopefully it will be approved!'"
1242482460140736512,2020-03-24 16:04:37,b'Will be doing a Town Hall on @FoxNews at 12:05 P.M. (Now). I will go on around 1:00 P.M. Enjoy!'
1242455267603877894,2020-03-24 14:16:34,"b'Our people want to return to work. They will practice Social Distancing and all else, and Seniors will be watched over protectively &amp; lovingly. We can do two things together. THE CURE CANNOT BE WORSE (by far) THAN THE PROBLEM! Congress MUST ACT NOW. We will come back strong!'"
1242432301885198337,2020-03-24 12:45:18,"b'Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!'"
1242422012682919937,2020-03-24 12:04:25,b'This is not about the ridiculous Green New Deal. It is about putting our great workers and companies BACK TO WORK!'
1242421041193988096,2020-03-24 12:00:33,"b'The Defense Production Act is in full force, but haven\xe2\x80\x99t had to use it because no one has said NO! Millions of masks coming as back up to States.'"
1242416827558498304,2020-03-24 11:43:49,b'Keep Charlie Number One. Great Book! https://t.co/fG7YXOCk9R'
1242414001562292226,2020-03-24 11:32:35,b'Thank you Kirstie! https://t.co/EHQHglKDCN'
1242410695188193281,2020-03-24 11:19:27,b'Buy the book and give Liz some Great Reviews! @OANN https://t.co/i43jDiSg1P'
1242405446041903104,2020-03-24 10:58:35,b'A respected coal miner and great dad! Rest In Peace! https://t.co/4xMeHJKxuk'
1242403723932045313,2020-03-24 10:51:45,b'The Media is hopeless. Too bad! https://t.co/VYXUbdO7Ms'
1242402843887362048,2020-03-24 10:48:15,b'Thank you Tony! https://t.co/U5XxzeQzXJ'
1242394374224392192,2020-03-24 10:14:36,"b'The World market for face masks and ventilators is Crazy. We are helping the states to get equipment, but it is not easy. Just got 400 Ventilators for @NYCMayor Bill de Blasio. Work beginning on 4 hospitals in New York! Millions of different type items coming!'"
1242304251520524289,2020-03-24 04:16:29,"b'This will never be approved by me, or any other Republican! https://t.co/jWcGaS2QZC'"
1242296014633086976,2020-03-24 03:43:45,b'The Hill/HarrisX: 61% to 39% Approval Rating on handling of Coronavirus situation. Thank you!'
1242293340151873536,2020-03-24 03:33:07,b'Republicans had a deal until Nancy Pelosi rode into town from her extended vacation. The Democrats want the Virus to win? They are asking for things that have nothing to do with our great workers or companies. They want Open Borders &amp; Green New Deal. Republicans shouldn\xe2\x80\x99t agree!'
1242281182349451264,2020-03-24 02:44:48,"b'This is the way the @nytimes finished a story on me. \xe2\x80\x9cYou can see the contrast between the steady, assured, informed and strong leadership that VP Biden (Sleepy Joe) has shown, and the bungling, chaotic and dishonest start-stop approach that Mr. (not Pres.) Trump has shown....'"
1242245994416427008,2020-03-24 00:24:59,b'https://t.co/w36LLghHiA'
1242202290393677829,2020-03-23 21:31:19,"b'It is very important that we totally protect our Asian American community in the United States, and all around the world. They are amazing people, and the spreading of the Virus....'"
1242120391054757900,2020-03-23 16:05:53,b'A great early result from a drug that will start tomorrow in New York and other places! #COVID\xe3\x83\xbc19 https://t.co/4F4Qk4WFtK'
1242095933296443395,2020-03-23 14:28:42,"b'The New York Times changed headlines 3 times in order to satisfy the Radical Left. What should have been a good story got \xe2\x80\x9cworse &amp; worse\xe2\x80\x9d, until the headline alone made it very unfair. Fake &amp; Corrupt News that is very dangerous for our Country!'"
1242092738973249536,2020-03-23 14:16:00,b'THIS IS WHY WE NEED BORDERS!'
1242075604952002573,2020-03-23 13:07:55,"b'STRONG &amp; UNITED, WE WILL PREVAIL! GOD BLESS THE USA!!\nhttps://t.co/T6UCyaPRIy'"
1242074243560542208,2020-03-23 13:02:30,b'https://t.co/AU2HE5cTTo'
1242058470742020096,2020-03-23 11:59:50,"b'Robert, we will end up stronger than ever before. Thank you! https://t.co/4UfMaCmkg5'"
1242056984104521728,2020-03-23 11:53:55,"b'We will be guided by the wishes of Prime Minister Abe of Japan, a great friend of the United States and a man who has done a magnificent job on the Olympic Venue, as to attending the Olympic Games in Japan. He will make the proper decision!'"
1241935285916782593,2020-03-23 03:50:20,"b'WE CANNOT LET THE CURE BE WORSE THAN THE PROBLEM ITSELF. AT THE END OF THE 15 DAY PERIOD, WE WILL MAKE A DECISION AS TO WHICH WAY WE WANT TO GO!'"
1241929664987148289,2020-03-23 03:28:00,"b'I watch and listen to the Fake News, CNN, MSDNC, ABC, NBC, CBS, some of FOX (desperately &amp; foolishly pleading to be politically correct), the @nytimes, &amp; the @washingtonpost, and all I see is hatred of me at any cost. Don\xe2\x80\x99t they understand that they are destroying themselves?'"
1241897485779468288,2020-03-23 01:20:08,"b'My friend (always there when I\xe2\x80\x99ve needed him!), Senator @RandPaul, was just tested \xe2\x80\x9cpositive\xe2\x80\x9d from the Chinese Virus. That is not good! He is strong and will get better. Just spoke to him and he was in good spirits.'"
1241779803344248835,2020-03-22 17:32:30,"b'The hard working men and women of @UPS are working overtime to maintain our supply chain and deliver medical supplies to those in need. Your work is critical to the health of our nation, keep it up!'"
1241760294776561667,2020-03-22 16:14:59,"b'.@JBPritzker, Governor of Illinois, and a very small group of certain other Governors, together with Fake News @CNN &amp; Concast (MSDNC), shouldn\xe2\x80\x99t be blaming the Federal Government for their own shortcomings. We are there to back you up should you fail, and always will be!'"
1241739447122776064,2020-03-22 14:52:09,b'Working very well with States and our Nation\xe2\x80\x99s Governors. #TEAMWORK'
1241738770640232448,2020-03-22 14:49:27,b'Thank you to Fred Smith and @FedEx for the rapid emergency deliveries you are making all over our Nation. Keep it going!'
1241732681366482944,2020-03-22 14:25:16,"b'Ford, General Motors and Tesla are being given the go ahead to make ventilators and other metal products, FAST! @fema  Go for it auto execs, lets see how good you are? @RepMarkMeadows @GOPLeader @senatemajldr'"
1241668853161168897,2020-03-22 10:11:38,b'So true! https://t.co/ZQYjDYCrj2'
1241667793218678784,2020-03-22 10:07:25,"b'That doesn\xe2\x80\x99t sound like Michael, does it? https://t.co/sHoTUU1paT'"
1241666830311272448,2020-03-22 10:03:36,b'Maria is Great! https://t.co/nLSzlS0uDe'
1241574452762206208,2020-03-22 03:56:31,b'https://t.co/Dc5QLivHWH'
1241571999270555649,2020-03-22 03:46:46,b'Thank you @JennPellegrino @OANN https://t.co/5TLc8LpYIP'
1241565139981262848,2020-03-22 03:19:31,"b'Thank you David, so true! https://t.co/dZNmUAVBO2'"
1241563772134834178,2020-03-22 03:14:05,b'Thank you! https://t.co/RBqIR7wtPt'
1241558583193583617,2020-03-22 02:53:27,b'CHINESE VIRUS FACT CHECK https://t.co/qJugCylvE2'
1241468434640187392,2020-03-21 20:55:14,b'https://t.co/hOFQEf1hUM'
1241464184761696268,2020-03-21 20:38:21,b'https://t.co/IPslmvEFjA'
1241367239900778501,2020-03-21 14:13:08,"b'HYDROXYCHLOROQUINE &amp; AZITHROMYCIN, taken together, have a real chance to be one of the biggest game changers in the history of medicine. The FDA has moved mountains - Thank You! Hopefully they will BOTH (H works better with A, International Journal of Antimicrobial Agents).....'"
1241354162144784384,2020-03-21 13:21:10,"b'Great story. Thank you to Mr. Young of Jonesboro, Arkansas! https://t.co/i9xH8VXfS2'"
1241182475759599616,2020-03-21 01:58:56,b'https://t.co/MLLfFTqv19'
1241182310994792449,2020-03-21 01:58:17,b'https://t.co/2wAUfZwBsa'
1241097732456099842,2020-03-20 20:22:12,"b'Today I spoke with our Nation\xe2\x80\x99s Small Businesses, which employ nearly half of America\xe2\x80\x99s workforce. We are taking the MOST aggressive action in history to deliver fast relief to your businesses and workers. We will always protect our Small Businesses! @SBAgov https://t.co/lf3y5iJ4hd'"
1241073365898727425,2020-03-20 18:45:23,b'https://t.co/ytgBP3hJv1'
1240860872949542912,2020-03-20 04:41:00,b'A Great Guy! https://t.co/L3sjMW9Inw'
1240859940908138498,2020-03-20 04:37:18,"b'Steve is one of the very best in the Senate. He is competing against a failed Democrat Presidential candidate who never got close to 1%, and was sent packing. Had to be talked into this run by Schumer. Bad for 2nd A! I strongly Endorse @SteveDaines! https://t.co/x8yD7bRTgN'"
1240782995209977857,2020-03-19 23:31:33,b'https://t.co/xHttKvdJQy'
1240765945968234496,2020-03-19 22:23:48,"b'America\xe2\x80\x99s Private Sector is stepping up to help us be STRONG! Many of the Nation\xe2\x80\x99s distillers, large and small, are producing and donating hand sanitizer to help fight #COVID19. THANK YOU! https://t.co/bcjKA9Janw'"
1240764105155391488,2020-03-19 22:16:29,"b'THANK YOU to our Police Officers, Fire Fighters, and EMS who help us defeat the Virus every day. Our proud nation is grateful for the unwavering dedication and sacrifice of our First Responders and their families. TOGETHER we will beat this!'"
1240763308539510784,2020-03-19 22:13:19,b'THANK YOU! #ThankATrucker https://t.co/VgzJ2LXXpi'
1240645364975271937,2020-03-19 14:24:39,b'SOCIAL DISTANCING! https://t.co/H2jR59wArx'
1240622747732127746,2020-03-19 12:54:47,"b'We are going to WIN, sooner rather than later!'"
1240394725783416840,2020-03-18 21:48:42,"b'STRONG &amp; UNITED, WE WILL PREVAIL! https://t.co/T6UCyaPRIy'"
1240391871026864130,2020-03-18 21:37:22,"b'I only signed the Defense Production Act to combat the Chinese Virus should we need to invoke it in a worst case scenario in the future. Hopefully there will be no need, but we are all in this TOGETHER!'"
1240380132226928640,2020-03-18 20:50:43,b'Thank you @HerschelWalker! https://t.co/qBXOa4eJzY'
1240379840987115532,2020-03-18 20:49:33,"b'Today I spoke with American physicians and nurses to thank them for their tireless work. Doctors and nurses are at the front lines of this war and are true American HEROES! With their help, America will WIN.'"
1240355985673392128,2020-03-18 19:14:46,"b'I want all Americans to understand: we are at war with an invisible enemy, but that enemy is no match for the spirit and resolve of the American people...'"
1240347278453411843,2020-03-18 18:40:10,b'15 DAYS TO SLOW THE SPREAD! https://t.co/ytgBP3hJv1'
1240303426254372864,2020-03-18 15:45:55,b'Thank you to our great American businesses for going above and beyond to keep our most vulnerable citizens safe! https://t.co/BlV0E4r5IB'
1240271178692005889,2020-03-18 13:37:46,"b'We will be, by mutual consent, temporarily closing our Northern Border with Canada to non-essential traffic. Trade will not be affected. Details to follow!'"
1240269212871995393,2020-03-18 13:29:58,"b'95% Approval Rating in the Republican Party, 53% overall. Not bad considering I get nothing but Fake &amp; Corrupt News, day and night. \xe2\x80\x9cRussia, Russia, Russia\xe2\x80\x9d, then \xe2\x80\x9cthe Ukraine Scam (where\xe2\x80\x99s the Whistleblower?)\xe2\x80\x9d, the \xe2\x80\x9cImpeachment Hoax\xe2\x80\x9d, and more, more, more....'"
1240265729108303873,2020-03-18 13:16:07,"b'The DNC will have gotten their fondest wish and defeated Bernie Sanders, far ahead of schedule. Now they are doing everything possible to be nice to him in order to keep his supporters. Bernie has given up, just like he did last time. He will be dropping out soon! MAGA/KAG'"
1240243188708839424,2020-03-18 11:46:33,"b'I always treated the Chinese Virus very seriously, and have done a very good job from the beginning, including my very early decision to close the \xe2\x80\x9cborders\xe2\x80\x9d from China - against the wishes of almost all. Many lives were saved. The Fake News new narrative is disgraceful &amp; false!'"
1240234698053431305,2020-03-18 11:12:49,b'I will be having a news conference today to discuss very important news from the FDA concerning the Chinese Virus!'
1240229954044002304,2020-03-18 10:53:58,b'I will totally protect your Medicare &amp; Social Security!'
1240226752447873027,2020-03-18 10:41:14,"b'For the people that are now out of work because of the important and necessary containment policies, for instance the shutting down of hotels, bars and restaurants, money will soon be coming to you. The onslaught of the Chinese Virus is not your fault! Will be stronger than ever!'"
1240008233781248002,2020-03-17 20:12:55,b'https://t.co/6gD7l9Po59'
1239997820242923521,2020-03-17 19:31:33,b'The world is at war with a hidden enemy. WE WILL WIN!'
